TOW [s],WNc [w],CD,StringLn,ASCIIString
---------------------------------------
176760.000,1959,COM2,65,0R0,Dm=090D,Sm=3.1M,Ta=18.6C,Ua=86.3P,Pa=1.0032B,Rc=0.09M,Hc=0.0M
176820.000,1959,COM2,65,0R0,Dm=110D,Sm=1.7M,Ta=18.6C,Ua=87.1P,Pa=1.0032B,Rc=0.06M,Hc=0.0M
176880.000,1959,COM2,65,0R0,Dm=090D,Sm=3.6M,Ta=18.6C,Ua=87.0P,Pa=1.0032B,Rc=0.03M,Hc=0.0M
176940.000,1959,COM2,65,0R0,Dm=138D,Sm=1.1M,Ta=18.5C,Ua=87.5P,Pa=1.0031B,Rc=0.02M,Hc=0.0M
177000.000,1959,COM2,65,0R0,Dm=105D,Sm=1.9M,Ta=18.5C,Ua=87.4P,Pa=1.0030B,Rc=0.00M,Hc=0.0M
177060.000,1959,COM2,65,0R0,Dm=105D,Sm=3.3M,Ta=18.5C,Ua=87.9P,Pa=1.0028B,Rc=0.01M,Hc=0.0M
177120.000,1959,COM2,65,0R0,Dm=115D,Sm=1.6M,Ta=18.5C,Ua=88.2P,Pa=1.0028B,Rc=0.00M,Hc=0.0M
177180.000,1959,COM2,65,0R0,Dm=117D,Sm=3.0M,Ta=18.5C,Ua=88.0P,Pa=1.0028B,Rc=0.00M,Hc=0.0M
177240.000,1959,COM2,65,0R0,Dm=101D,Sm=3.6M,Ta=18.5C,Ua=87.6P,Pa=1.0028B,Rc=0.00M,Hc=0.0M
177300.000,1959,COM2,65,0R0,Dm=115D,Sm=4.6M,Ta=18.5C,Ua=88.0P,Pa=1.0028B,Rc=0.00M,Hc=0.0M
177360.000,1959,COM2,65,0R0,Dm=082D,Sm=2.8M,Ta=18.4C,Ua=87.0P,Pa=1.0029B,Rc=0.00M,Hc=0.0M
177420.000,1959,COM2,65,0R0,Dm=120D,Sm=1.8M,Ta=18.4C,Ua=87.6P,Pa=1.0029B,Rc=0.00M,Hc=0.0M
177480.000,1959,COM2,65,0R0,Dm=100D,Sm=2.6M,Ta=18.4C,Ua=87.4P,Pa=1.0030B,Rc=0.00M,Hc=0.0M
177540.000,1959,COM2,65,0R0,Dm=102D,Sm=3.8M,Ta=18.4C,Ua=87.5P,Pa=1.0030B,Rc=0.00M,Hc=0.0M
177600.000,1959,COM2,65,0R0,Dm=120D,Sm=3.3M,Ta=18.3C,Ua=87.7P,Pa=1.0030B,Rc=0.00M,Hc=0.0M
177660.000,1959,COM2,65,0R0,Dm=109D,Sm=2.9M,Ta=18.3C,Ua=87.9P,Pa=1.0030B,Rc=0.00M,Hc=0.0M
177720.000,1959,COM2,65,0R0,Dm=081D,Sm=3.8M,Ta=18.3C,Ua=88.1P,Pa=1.0030B,Rc=0.00M,Hc=0.0M
177780.000,1959,COM2,65,0R0,Dm=107D,Sm=2.2M,Ta=18.3C,Ua=88.3P,Pa=1.0030B,Rc=0.00M,Hc=0.0M
177840.000,1959,COM2,65,0R0,Dm=084D,Sm=2.1M,Ta=18.3C,Ua=88.7P,Pa=1.0030B,Rc=0.00M,Hc=0.0M
177900.000,1959,COM2,65,0R0,Dm=315D,Sm=1.1M,Ta=18.2C,Ua=89.0P,Pa=1.0031B,Rc=0.00M,Hc=0.0M
177960.000,1959,COM2,65,0R0,Dm=169D,Sm=0.9M,Ta=18.3C,Ua=88.4P,Pa=1.0032B,Rc=0.00M,Hc=0.0M
178020.000,1959,COM2,65,0R0,Dm=089D,Sm=2.8M,Ta=18.3C,Ua=88.4P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
178080.000,1959,COM2,65,0R0,Dm=118D,Sm=0.5M,Ta=18.3C,Ua=88.2P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
178140.000,1959,COM2,65,0R0,Dm=088D,Sm=1.5M,Ta=18.3C,Ua=88.0P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
178200.000,1959,COM2,65,0R0,Dm=091D,Sm=1.9M,Ta=18.3C,Ua=88.5P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
178260.000,1959,COM2,65,0R0,Dm=152D,Sm=0.9M,Ta=18.3C,Ua=88.0P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
178320.000,1959,COM2,65,0R0,Dm=105D,Sm=3.3M,Ta=18.3C,Ua=87.4P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
178380.000,1959,COM2,65,0R0,Dm=092D,Sm=5.1M,Ta=18.3C,Ua=87.4P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
178440.000,1959,COM2,65,0R0,Dm=095D,Sm=4.5M,Ta=18.2C,Ua=87.1P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
178500.000,1959,COM2,65,0R0,Dm=110D,Sm=1.5M,Ta=18.2C,Ua=88.1P,Pa=1.0034B,Rc=0.00M,Hc=0.0M
178560.000,1959,COM2,65,0R0,Dm=113D,Sm=2.0M,Ta=18.2C,Ua=88.2P,Pa=1.0034B,Rc=0.00M,Hc=0.0M
178620.000,1959,COM2,65,0R0,Dm=067D,Sm=2.5M,Ta=18.3C,Ua=88.3P,Pa=1.0034B,Rc=0.00M,Hc=0.0M
178680.000,1959,COM2,65,0R0,Dm=043D,Sm=3.3M,Ta=18.2C,Ua=87.8P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
178740.000,1959,COM2,65,0R0,Dm=090D,Sm=2.7M,Ta=18.2C,Ua=87.7P,Pa=1.0033B,Rc=0.00M,Hc=0.0M
178800.000,1959,COM2,65,0R0,Dm=106D,Sm=1.7M,Ta=18.2C,Ua=87.5P,Pa=1.0034B,Rc=0.00M,Hc=0.0M
178860.000,1959,COM2,65,0R0,Dm=087D,Sm=1.4M,Ta=18.2C,Ua=87.8P,Pa=1.0034B,Rc=0.00M,Hc=0.0M
178920.000,1959,COM2,65,0R0,Dm=106D,Sm=2.9M,Ta=18.3C,Ua=87.1P,Pa=1.0035B,Rc=0.00M,Hc=0.0M
178980.000,1959,COM2,65,0R0,Dm=114D,Sm=1.5M,Ta=18.3C,Ua=87.4P,Pa=1.0037B,Rc=0.00M,Hc=0.0M
179040.000,1959,COM2,65,0R0,Dm=102D,Sm=0.9M,Ta=18.3C,Ua=87.6P,Pa=1.0038B,Rc=0.00M,Hc=0.0M
179100.000,1959,COM2,65,0R0,Dm=125D,Sm=1.4M,Ta=18.3C,Ua=87.6P,Pa=1.0038B,Rc=0.00M,Hc=0.0M
179160.000,1959,COM2,65,0R0,Dm=074D,Sm=0.4M,Ta=18.3C,Ua=87.7P,Pa=1.0039B,Rc=0.01M,Hc=0.0M
179220.000,1959,COM2,65,0R0,Dm=092D,Sm=1.4M,Ta=18.3C,Ua=87.4P,Pa=1.0039B,Rc=0.01M,Hc=0.0M
179280.000,1959,COM2,65,0R0,Dm=341D,Sm=0.5M,Ta=18.4C,Ua=87.4P,Pa=1.0039B,Rc=0.00M,Hc=0.0M
179340.000,1959,COM2,65,0R0,Dm=090D,Sm=2.2M,Ta=18.4C,Ua=86.7P,Pa=1.0038B,Rc=0.00M,Hc=0.0M
179400.000,1959,COM2,65,0R0,Dm=127D,Sm=2.7M,Ta=18.4C,Ua=87.2P,Pa=1.0038B,Rc=0.00M,Hc=0.0M
179460.000,1959,COM2,65,0R0,Dm=113D,Sm=1.0M,Ta=18.4C,Ua=87.1P,Pa=1.0038B,Rc=0.00M,Hc=0.0M
179520.000,1959,COM2,65,0R0,Dm=103D,Sm=2.8M,Ta=18.4C,Ua=86.8P,Pa=1.0038B,Rc=0.00M,Hc=0.0M
